Price,District,City,Town,Type,EnergyCertificate,GrossArea,TotalArea,Parking,HasParking,Floor,ConstructionYear,EnergyEfficiencyLevel,PublishDate,Garage,Elevator,ElectricCarsCharging,TotalRooms,NumberOfBedrooms,NumberOfWC,ConservationStatus,LivingArea,LotSize,BuiltArea,NumberOfBathrooms
360900.0,Porto,Matosinhos,São Mamede de Infesta e Senhora da Hora,House,C,273.0,168.0,1.0,True,,1995.0,,,,False,,4.0,,,,182.0,,,4.0
179000.0,Porto,Penafiel,Boelhe,House,E,,5020.0,1.0,True,,1986.0,,,,False,,3.0,,,,112.0,,,1.0
249900.0,Porto,Trofa,Bougado (São Martinho e Santiago),House,E,446.0,1000.0,3.0,True,,2009.0,,,,False,,4.0,,,,223.0,,,3.0
320000.0,Porto,Maia,Castêlo da Maia,House,C,300.0,1023.0,3.0,True,,1980.0,,,,False,,3.0,,,,240.0,,,2.0
327500.0,Porto,Vila Nova de Gaia,Gulpilhares e Valadares,House,C,212.0,466.0,1.0,True,,1997.0,,,,False,,2.0,,,,167.0,,,2.0
350000.0,Porto,Trofa,Coronado (São Romão e São Mamede),House,D,272.0,154.0,3.0,True,,2006.0,,,,False,,3.0,,,,272.0,,,4.0
59000.0,Porto,Valongo,Campo e Sobrado,House,,,120.0,0.0,False,,2002.0,,,,False,,1.0,,,,60.0,,,0.0
320000.0,Porto,Marco de Canaveses,Vila Boa do Bispo,House,C,,682.0,2.0,True,,2011.0,,,,False,,3.0,,,,325.0,,,3.0
235000.0,Porto,Felgueiras,"Margaride (Santa Eulália), Várzea, Lagares, Varziela e Moure",House,C,226.0,243.0,3.0,True,,2009.0,,,,False,,3.0,,,,144.0,,,3.0
135000.0,Porto,Paços de Ferreira,Figueiró,House,D,,82.0,1.0,True,1st Floor,1998.0,,,,False,,2.0,,,,82.0,,,2.0
600000.0,Porto,Marco de Canaveses,Bem Viver,House,E,1122.0,1475.0,3.0,True,,2009.0,,,,False,,5.0,,,,561.0,,,0.0
310000.0,Porto,Vila Nova de Gaia,Gulpilhares e Valadares,House,C,142.0,235.0,1.0,True,,2006.0,,,,False,,3.0,,,,122.0,,,2.0
399000.0,Porto,Vila do Conde,Vila Chã,House,F,122.0,201.0,0.0,False,,1982.0,,,,False,,3.0,,,,122.0,,,3.0
800000.0,Porto,Porto,"Cedofeita, Santo Ildefonso, Sé, Miragaia, São Nicolau e Vitória",House,,,170.0,0.0,False,,1978.0,,,,False,,5.0,,,,170.0,,,3.0
325000.0,Porto,Vila Nova de Gaia,Serzedo e Perosinho,House,B-,,161.0,2.0,True,,2010.0,,,,False,,3.0,,,,175.0,,,0.0
415000.0,Porto,Maia,Castêlo da Maia,House,C,294.0,294.0,2.0,True,,2002.0,,,,False,,3.0,,,,294.0,,,6.0
195000.0,Porto,Valongo,Valongo,House,C,231.0,231.0,1.0,True,,2002.0,,,,False,,3.0,,,,119.0,,,0.0
235000.0,Porto,Vila Nova de Gaia,São Felix da Marinha,House,E,,365.0,1.0,True,,1951.0,,,,False,,3.0,,,,118.0,,,1.0
749900.0,Porto,Vila Nova de Gaia,Canidelo,House,D,618.0,1625.0,2.0,True,,2003.0,,,,False,,5.0,,,,412.0,,,4.0
245000.0,Porto,Porto,Campanhã,House,C,,98.0,1.0,True,,1965.0,,,,False,,4.0,,,,78.0,,,1.0
229000.0,Porto,Lousada,Vilar do Torno e Alentém,House,C,,810.0,1.0,True,,1981.0,,,,False,,3.0,,,,182.0,,,2.0
220000.0,Porto,Lousada,"Cristelos, Boim e Ordem",House,D,236.0,1250.0,2.0,True,,2001.0,,,,False,,3.0,,,,236.0,,,2.0
229500.0,Porto,Paços de Ferreira,Carvalhosa,House,D,216.0,375.0,3.0,True,,2008.0,,,,False,,3.0,,,,182.0,,,3.0
240000.0,Porto,Vila do Conde,Vilar de Pinheiro,House,D,271.0,442.0,2.0,True,,1977.0,,,,True,,3.0,,,,89.0,,,1.0
59000.0,Porto,Lousada,"Cristelos, Boim e Ordem",House,,,911.0,0.0,False,,1937.0,,,,False,,1.0,,,,50.0,,,0.0
147500.0,Porto,Baião,Campelo e Ovil,House,F,,265.0,0.0,False,,1996.0,,,,False,,2.0,,,,80.0,,,3.0
249000.0,Porto,Baião,Santa Cruz do Douro e São Tomé de Covelas,House,F,336.0,4900.0,3.0,True,,2023.0,,,,False,,3.0,,,,290.0,,,3.0
450000.0,Porto,Matosinhos,Matosinhos e Leça da Palmeira,House,F,167.0,167.0,1.0,True,,1997.0,,,,False,,3.0,,,,111.0,,,2.0
190000.0,Porto,Felgueiras,"Pedreira, Rande e Sernande",House,E,,2332.0,1.0,True,,1982.0,,,,False,,7.0,,,,160.0,,,2.0
424900.0,Porto,Vila Nova de Gaia,Grijó e Sermonde,House,B-,324.0,1380.0,2.0,True,,2003.0,,,,False,,5.0,,,,216.0,,,3.0
65000.0,Porto,Matosinhos,"Custóias, Leça do Balio e Guifões",House,,,187.0,0.0,False,,1975.0,,,,False,,3.0,,,,80.0,,,0.0
325000.0,Porto,Maia,Folgosa,House,C,206.0,411.0,3.0,True,,2020.0,,,,False,,3.0,,,,172.0,,,4.0
299900.0,Porto,Vila Nova de Gaia,Oliveira do Douro,House,D,164.0,148.0,0.0,False,,1937.0,,,,False,,4.0,,,,144.0,,,2.0
249900.0,Porto,Penafiel,Oldrões,House,F,215.0,1400.0,3.0,True,,1993.0,,,,False,,6.0,,,,115.0,,,2.0
425000.0,Porto,Vila Nova de Gaia,Grijó e Sermonde,House,C,351.0,251.0,2.0,True,,1993.0,,,,False,,7.0,,,,251.0,,,5.0
766000.0,Porto,Porto,"Cedofeita, Santo Ildefonso, Sé, Miragaia, São Nicolau e Vitória",House,F,,269.0,2.0,True,,1976.0,,,,False,,3.0,,,,269.0,,,2.0
599000.0,Porto,Gondomar,"Gondomar (São Cosme), Valbom e Jovim",House,A,,300.0,3.0,True,,,,,,False,,3.0,,,,266.0,,,4.0
280000.0,Porto,Santo Tirso,Vila Nova do Campo,House,,,302.0,2.0,True,,,,,,False,,3.0,,,,272.0,,,3.0
260000.0,Porto,Santo Tirso,Vila Nova do Campo,House,,,302.0,2.0,True,,,,,,False,,3.0,,,,272.0,,,3.0
240000.0,Porto,Felgueiras,Sendim,House,F,,2300.0,3.0,True,,1999.0,,,,False,,4.0,,,,385.0,,,2.0
369900.0,Porto,Vila Nova de Gaia,Canidelo,House,D,,560.0,1.0,True,,1978.0,,,,False,,3.0,,,,104.0,,,1.0
340000.0,Porto,Paredes,Gandra,House,D,,205.0,3.0,True,,2010.0,,,,False,,3.0,,,,205.0,,,3.0
318500.0,Porto,Amarante,Padronelo,House,A,,930.0,3.0,True,,2008.0,,,,False,,3.0,,,,165.0,,,2.0
270000.0,Porto,Matosinhos,"Perafita, Lavra e Santa Cruz do Bispo",House,D,178.0,639.0,1.0,True,,1970.0,,,,False,,3.0,,,,152.0,,,3.0
190000.0,Porto,Valongo,Ermesinde,House,E,,300.0,1.0,True,,1978.0,,,,False,,5.0,,,,309.0,,,4.0
375000.0,Porto,Vila Nova de Gaia,Grijó e Sermonde,House,,450.0,328.0,2.0,True,,,,,,False,,3.0,,,,328.0,,,3.0
310000.0,Porto,Felgueiras,Idães,House,D,542.0,1100.0,3.0,True,,2002.0,,,,False,,6.0,,,,321.0,,,6.0
150000.0,Porto,Lousada,Macieira,House,C,,125.0,1.0,True,,,,,,False,,2.0,,,,65.0,,,0.0
269000.0,Porto,Gondomar,Fânzeres e São Pedro da Cova,House,D,265.0,280.0,3.0,True,,2003.0,,,,False,,4.0,,,,138.0,,,4.0
297500.0,Porto,Santo Tirso,"Santo Tirso, Couto (Santa Cristina e São Miguel) e Burgães",House,,240.0,450.0,3.0,True,,1989.0,,,,False,,3.0,,,,120.0,,,3.0
268000.0,Porto,Santo Tirso,Carreira e Refojos de Riba de Ave,House,,227.0,177.0,2.0,True,,2007.0,,,,False,,3.0,,,,177.0,,,3.0
130000.0,Porto,Baião,Valadares,House,F,,9630.0,1.0,True,,1937.0,,,,False,,4.0,,,,148.0,,,2.0
63000.0,Porto,Baião,Gove,House,,,516.0,1.0,True,,,,,,False,,3.0,,,,341.0,,,0.0
560000.0,Porto,Vila do Conde,Árvore,House,A+,218.0,272.0,2.0,True,,2010.0,,,,False,,3.0,,,,218.0,,,3.0
930000.0,Porto,Matosinhos,Matosinhos e Leça da Palmeira,House,B,,273.0,2.0,True,,,,,,True,,4.0,,,,273.0,,,5.0
450000.0,Porto,Trofa,Bougado (São Martinho e Santiago),House,A,,461.0,2.0,True,,2015.0,,,,True,,3.0,,,,263.0,,,6.0
870000.0,Porto,Porto,Campanhã,House,F,560.0,904.0,3.0,True,,1941.0,,,,False,,10.0,,,,560.0,,,0.0
580000.0,Porto,Porto,Ramalde,House,F,144.0,260.0,3.0,True,,1950.0,,,,False,,3.0,,,,96.0,,,2.0
450000.0,Porto,Lousada,"Cristelos, Boim e Ordem",House,A,,405.0,0.0,False,,,,,,False,,4.0,,,,270.0,,,3.0
450000.0,Porto,Lousada,"Cristelos, Boim e Ordem",House,,,405.0,0.0,False,,,,,,False,,4.0,,,,270.0,,,3.0
328000.0,Porto,Trofa,Coronado (São Romão e São Mamede),House,B,,267.0,2.0,True,,2010.0,,,,False,,3.0,,,,267.0,,,4.0
450000.0,Porto,Lousada,"Cristelos, Boim e Ordem",House,,,405.0,0.0,False,,,,,,False,,4.0,,,,270.0,,,3.0
280000.0,Porto,Póvoa de Varzim,"Póvoa de Varzim, Beiriz e Argivai",House,,159.0,159.0,1.0,True,,2011.0,,,,False,,4.0,,,,112.0,,,3.0
490000.0,Porto,Matosinhos,Matosinhos e Leça da Palmeira,House,D,420.0,214.0,2.0,True,,1981.0,,,,False,,5.0,,,,264.0,,,3.0
449000.0,Porto,Matosinhos,São Mamede de Infesta e Senhora da Hora,House,C,196.0,280.0,2.0,True,,2005.0,,,,False,,4.0,,,,168.0,,,4.0
350000.0,Porto,Gondomar,Rio Tinto,House,D,156.0,262.0,2.0,True,,1968.0,,,,False,,4.0,,,,138.0,,,2.0
580000.0,Porto,Vila Nova de Gaia,Canidelo,House,A,437.0,26.0,3.0,True,,2011.0,,,,False,,5.0,,,,271.0,,,5.0
635000.0,Porto,Maia,Pedrouços,House,B-,512.0,610.0,2.0,True,,1997.0,,,,False,,6.0,,,,239.0,,,5.0
430000.0,Porto,Valongo,Alfena,House,,,255.0,1.0,True,,,,,,False,,4.0,,,,255.0,,,3.0
99000.0,Porto,Penafiel,Boelhe,House,,,1380.0,0.0,False,,1954.0,,,,False,,2.0,,,,87.0,,,0.0
230000.0,Porto,Marco de Canaveses,Bem Viver,House,,,6414.0,0.0,False,,1937.0,,,,False,,2.0,,,,71.0,,,1.0
730000.0,Porto,Porto,Ramalde,House,B-,,291.0,1.0,True,,2004.0,,,,False,,4.0,,,,424.0,,,5.0
490000.0,Porto,Penafiel,Guilhufe e Urrô,House,B,402.0,402.0,3.0,True,,,,,,False,,4.0,,,,402.0,,,5.0
395000.0,Porto,Penafiel,Guilhufe e Urrô,House,B,309.0,302.0,3.0,True,,,,,,False,,3.0,,,,302.0,,,4.0
400000.0,Porto,Porto,"Cedofeita, Santo Ildefonso, Sé, Miragaia, São Nicolau e Vitória",House,,,22.0,0.0,False,,1934.0,,,,False,,10.0,,,,132.0,,,5.0
619000.0,Porto,Trofa,Muro,House,B-,,880.0,3.0,True,,2009.0,,,,False,,4.0,,,,296.0,,,5.0
214990.0,Porto,Matosinhos,São Mamede de Infesta e Senhora da Hora,House,D,,90.0,1.0,True,,1961.0,,,,False,,2.0,,,,70.0,,,1.0
235000.0,Porto,Lousada,Meinedo,House,A,,281.0,2.0,True,Ground Floor,2022.0,,,,False,,3.0,,,,163.0,,,3.0
465000.0,Porto,Trofa,Bougado (São Martinho e Santiago),House,D,368.0,1050.0,2.0,True,,2001.0,,,,False,,3.0,,,,368.0,,,4.0
440000.0,Porto,Penafiel,Guilhufe e Urrô,House,B,363.0,349.0,3.0,True,,,,,,False,,4.0,,,,349.0,,,5.0
395000.0,Porto,Penafiel,Guilhufe e Urrô,House,B,309.0,302.0,3.0,True,,,,,,False,,3.0,,,,302.0,,,4.0
395000.0,Porto,Penafiel,Guilhufe e Urrô,House,B,309.0,302.0,3.0,True,,,,,,False,,3.0,,,,302.0,,,4.0
995000.0,Porto,Porto,"Aldoar, Foz do Douro e Nevogilde",House,A,334.0,211.0,2.0,True,,,,,,False,,4.0,,,,211.0,,,5.0
995000.0,Porto,Porto,"Aldoar, Foz do Douro e Nevogilde",House,A,329.0,184.0,3.0,True,,,,,,False,,3.0,,,,184.0,,,4.0
690000.0,Porto,Vila Nova de Gaia,Arcozelo,House,A,,865.0,2.0,True,,2017.0,,,,False,,3.0,,,,194.0,,,3.0
325000.0,Porto,Felgueiras,"Margaride (Santa Eulália), Várzea, Lagares, Varziela e Moure",House,C,254.0,562.0,1.0,True,,1962.0,,,,False,,3.0,,,,144.0,,,0.0
350000.0,Porto,Felgueiras,"Margaride (Santa Eulália), Várzea, Lagares, Varziela e Moure",House,C,322.0,432.0,1.0,True,,2007.0,,,,False,,4.0,,,,234.0,,,0.0
430000.0,Porto,Valongo,Alfena,House,,,255.0,1.0,True,,,,,,False,,4.0,,,,255.0,,,3.0
350000.0,Porto,Porto,Bonfim,House,,,217.0,0.0,False,,1912.0,,,,False,,8.0,,,,210.0,,,4.0
410000.0,Porto,Trofa,Bougado (São Martinho e Santiago),House,A+,218.0,350.0,2.0,True,,,,,,False,,3.0,,,,218.0,,,4.0
168000.0,Porto,Amarante,Vila Caiz,House,F,,3470.0,0.0,False,,1984.0,,,,True,,3.0,,,,90.0,,,1.0
920000.0,Porto,Vila Nova de Gaia,São Felix da Marinha,House,C,384.0,450.0,3.0,True,,1989.0,,,,False,,4.0,,,,288.0,,,4.0
90000.0,Porto,Gondomar,Fânzeres e São Pedro da Cova,House,,133.0,165.0,0.0,False,,1977.0,,,,False,,2.0,,,,133.0,,,2.0
570000.0,Porto,Gondomar,Foz do Sousa e Covelo,House,C,398.0,2995.0,3.0,True,,1965.0,,,,False,,4.0,,,,199.0,,,3.0
330000.0,Porto,Gondomar,Baguim do Monte,House,C,226.0,122.0,1.0,True,,1992.0,,,,False,,3.0,,,,104.0,,,3.0
304000.0,Porto,Vila Nova de Gaia,Grijó e Sermonde,House,C,235.0,216.0,2.0,True,,2007.0,,,,False,,3.0,,,,152.0,,,3.0
64900.0,Porto,Porto,Campanhã,House,,20.0,20.0,0.0,False,,1950.0,,,,False,,1.0,,,,20.0,,,1.0
390000.0,Porto,Valongo,Valongo,House,C,295.0,295.0,3.0,True,,2003.0,,,,False,,4.0,,,,196.0,,,7.0
466750.0,Porto,Matosinhos,"Perafita, Lavra e Santa Cruz do Bispo",House,D,,155.0,1.0,True,,2000.0,,,,False,,3.0,,,,155.0,,,3.0
880000.0,Porto,Vila do Conde,Vila Chã,House,A,163.0,890.0,1.0,True,,1977.0,,,,False,,4.0,,,,163.0,,,4.0
580000.0,Porto,Santo Tirso,"Areias, Sequeiró, Lama e Palmeira",House,D,537.0,640.0,0.0,False,,1993.0,,,,False,,7.0,,,,537.0,,,0.0
430000.0,Porto,Amarante,Vila Caiz,House,C,,3000.0,2.0,True,,2022.0,,,,False,,5.0,,,,487.0,,,5.0
320000.0,Porto,Porto,Campanhã,House,F,147.0,114.0,0.0,False,,1940.0,,,,False,,3.0,,,,114.0,,,3.0
449000.0,Porto,Porto,"Cedofeita, Santo Ildefonso, Sé, Miragaia, São Nicolau e Vitória",House,,,160.0,0.0,False,,1967.0,,,,False,,4.0,,,,164.0,,,4.0
295000.0,Porto,Gondomar,Rio Tinto,House,E,206.0,434.0,3.0,True,,1970.0,,,,False,,4.0,,,,148.0,,,2.0
260000.0,Porto,Gondomar,Rio Tinto,House,E,,188.0,1.0,True,1st Floor,1978.0,,,,False,,3.0,,,,282.0,,,2.0
198000.0,Porto,Gondomar,Baguim do Monte,House,D,,440.0,0.0,False,Duplex,1984.0,,,,False,,5.0,,,,147.0,,,2.0
750000.0,Porto,Porto,"Aldoar, Foz do Douro e Nevogilde",House,A,155.0,262.0,2.0,True,,1978.0,,,,False,,4.0,,,,122.0,,,3.0
130000.0,Porto,Penafiel,Rio de Moinhos,House,E,,494.0,0.0,False,,1971.0,,,,False,,3.0,,,,94.0,,,1.0
229000.0,Porto,Maia,Águas Santas,House,D,81.0,78.0,0.0,False,1st Floor,1969.0,,,,False,,3.0,,,,78.0,,,2.0
249000.0,Porto,Maia,Águas Santas,House,C,,120.0,1.0,True,Ground Floor,1969.0,,,,False,,3.0,,,,89.0,,,2.0
550000.0,Porto,Gondomar,Foz do Sousa e Covelo,House,B-,407.0,8096.0,3.0,True,,2013.0,,,,False,,3.0,,,,255.0,,,3.0
315000.0,Porto,Paços de Ferreira,Meixomil,House,E,244.0,605.0,3.0,True,,1995.0,,,,False,,3.0,,,,122.0,,,2.0
77500.0,Porto,Marco de Canaveses,Constance,House,,206.0,5311.0,0.0,False,,1937.0,,,,False,,2.0,,,,103.0,,,1.0
268000.0,Porto,Lousada,Caíde de Rei,House,F,,700.0,2.0,True,,2001.0,,,,False,,3.0,,,,300.0,,,2.0
390000.0,Porto,Vila Nova de Gaia,Mafamude e Vilar do Paraíso,House,C,,379.0,3.0,True,,2005.0,,,,False,,5.0,,,,223.0,,,4.0
350000.0,Porto,Vila Nova de Gaia,Oliveira do Douro,House,A,,206.0,1.0,True,,,,,,False,,3.0,,,,152.0,,,3.0
320000.0,Porto,Gondomar,"Gondomar (São Cosme), Valbom e Jovim",House,C,335.0,230.0,1.0,True,,2022.0,,,,False,,3.0,,,,178.0,,,3.0
270000.0,Porto,Santo Tirso,"Santo Tirso, Couto (Santa Cristina e São Miguel) e Burgães",House,B,165.0,700.0,0.0,False,,2003.0,,,,False,,3.0,,,,165.0,,,2.0
160000.0,Porto,Valongo,Ermesinde,House,D,,135.0,0.0,False,,1968.0,,,,False,,3.0,,,,144.0,,,1.0
560000.0,Porto,Porto,"Cedofeita, Santo Ildefonso, Sé, Miragaia, São Nicolau e Vitória",House,E,261.0,220.0,0.0,False,,1967.0,,,,False,,3.0,,,,160.0,,,3.0
169000.0,Porto,Porto,Paranhos,House,,38.0,64.0,0.0,False,,1937.0,,,,False,,1.0,,,,25.0,,,0.0
345000.0,Porto,Maia,Castêlo da Maia,House,D,,2060.0,3.0,True,,1977.0,,,,False,,6.0,,,,285.0,,,2.0
380000.0,Porto,Valongo,Valongo,House,B,,261.0,2.0,True,,2005.0,,,,True,,3.0,,,,261.0,,,4.0
67500.0,Porto,Marco de Canaveses,Bem Viver,House,F,,827.0,2.0,True,,1937.0,,,,False,,2.0,,,,127.0,,,0.0
537500.0,Porto,Porto,Campanhã,House,,398.0,370.0,0.0,False,Ground Floor,1988.0,,,,False,,5.0,,,,190.0,,,5.0
185000.0,Porto,Paços de Ferreira,Freamunde,House,E,78.0,198.0,0.0,False,,1987.0,,,,False,,3.0,,,,78.0,,,2.0
75000.0,Porto,Baião,Teixeira e Teixeiró,House,F,153.0,1636.0,1.0,True,,1972.0,,,,False,,4.0,,,,76.0,,,1.0
198900.0,Porto,Vila Nova de Gaia,Pedroso e Seixezelo,House,C,,334.0,2.0,True,1st Floor,1998.0,,,,False,,4.0,,,,110.0,,,2.0
680000.0,Porto,Porto,Bonfim,House,D,272.0,281.0,1.0,True,,1970.0,,,,False,,6.0,,,,239.0,,,3.0
195000.0,Porto,Amarante,"Amarante (São Gonçalo), Madalena, Cepelos e Gatão",House,D,,186.0,3.0,True,1st Floor,1996.0,,,,False,,3.0,,,,186.0,,,2.0
330000.0,Porto,Gondomar,Baguim do Monte,House,E,396.0,243.0,3.0,True,,1991.0,,,,False,,4.0,,,,174.0,,,0.0
295000.0,Porto,Gondomar,"Gondomar (São Cosme), Valbom e Jovim",House,D,156.0,89.0,2.0,True,,2007.0,,,,False,,3.0,,,,104.0,,,2.0
440000.0,Porto,Matosinhos,São Mamede de Infesta e Senhora da Hora,House,E,359.0,229.0,2.0,True,,2011.0,,,,False,,4.0,,,,229.0,,,6.0
409000.0,Porto,Maia,Águas Santas,House,D,332.0,183.0,3.0,True,,2000.0,,,,False,,4.0,,,,183.0,,,4.0
95000.0,Porto,Penafiel,Cabeça Santa,House,,379.0,2050.0,0.0,False,,2022.0,,,,False,,3.0,,,,379.0,,,3.0
220000.0,Porto,Paredes,Baltar,House,E,,1237.0,1.0,True,,1972.0,,,,False,,2.0,,,,84.0,,,1.0
565000.0,Porto,Santo Tirso,Água Longa,House,A,314.0,276.0,2.0,True,,2010.0,,,,False,,3.0,,,,276.0,,,3.0
205000.0,Porto,Marco de Canaveses,"Alpendorada, Várzea e Torrão",House,C,,210.0,3.0,True,,2007.0,,,,False,,3.0,,,,140.0,,,2.0
320000.0,Porto,Matosinhos,"Custóias, Leça do Balio e Guifões",House,C,,360.0,1.0,True,,2015.0,,,,False,,4.0,,,,243.0,,,4.0
239500.0,Porto,Penafiel,Abragão,House,E,,2896.0,3.0,True,,1980.0,,,,False,,3.0,,,,120.0,,,3.0
375000.0,Porto,Porto,"Cedofeita, Santo Ildefonso, Sé, Miragaia, São Nicolau e Vitória",House,,170.0,184.0,0.0,False,,1951.0,,,,False,,5.0,,,,155.0,,,3.0
255000.0,Porto,Felgueiras,Macieira da Lixa e Caramos,House,A,766.0,1205.0,3.0,True,,2020.0,,,,False,,3.0,,,,151.0,,,2.0
229000.0,Porto,Matosinhos,"Perafita, Lavra e Santa Cruz do Bispo",House,E,189.0,360.0,3.0,True,,1978.0,,,,False,,3.0,,,,160.0,,,2.0
165000.0,Porto,Baião,Santa Cruz do Douro e São Tomé de Covelas,House,F,,115.0,2.0,True,,1937.0,,,,False,,4.0,,,,91.0,,,1.0
163900.0,Porto,Gondomar,Fânzeres e São Pedro da Cova,House,D,,134.0,0.0,False,1st Floor,1972.0,,,,False,,2.0,,,,78.0,,,1.0
369000.0,Porto,Maia,Cidade da Maia,House,D,,300.0,1.0,True,,1951.0,,,,False,,3.0,,,,160.0,,,0.0
670000.0,Porto,Maia,Cidade da Maia,House,C,,1047.0,0.0,False,,1951.0,,,,False,,5.0,,,,256.0,,,0.0
465000.0,Porto,Maia,Nogueira e Silva Escura,House,E,,884.0,2.0,True,,1977.0,,,,False,,4.0,,,,320.0,,,5.0
190000.0,Porto,Maia,Nogueira e Silva Escura,House,F,,675.0,3.0,True,,1937.0,,,,False,,3.0,,,,150.0,,,1.0
525000.0,Porto,Maia,Nogueira e Silva Escura,House,A+,,675.0,3.0,True,,,,,,False,,5.0,,,,240.0,,,4.0
135000.0,Porto,Santo Tirso,"Santo Tirso, Couto (Santa Cristina e São Miguel) e Burgães",House,D,122.0,394.0,1.0,True,,1948.0,,,,False,,2.0,,,,70.0,,,1.0
195000.0,Porto,Gondomar,"Gondomar (São Cosme), Valbom e Jovim",House,F,,112.0,2.0,True,,2001.0,,,,False,,2.0,,,,68.0,,,1.0
189500.0,Porto,Marco de Canaveses,Livração,House,E,,268.0,2.0,True,,2001.0,,,,False,,3.0,,,,123.0,,,2.0
540000.0,Porto,Vila Nova de Gaia,Canidelo,House,B,373.0,242.0,3.0,True,,2008.0,,,,False,,4.0,,,,215.0,,,6.0
650000.0,Porto,Maia,Nogueira e Silva Escura,House,C,,1799.0,3.0,True,,2003.0,,,,False,,4.0,,,,378.0,,,5.0
480000.0,Porto,Trofa,Muro,House,C,370.0,1906.0,3.0,True,,2002.0,,,,False,,3.0,,,,370.0,,,0.0
415000.0,Porto,Marco de Canaveses,"Alpendorada, Várzea e Torrão",House,E,,1347.0,3.0,True,,1985.0,,,,False,,6.0,,,,564.0,,,0.0
415000.0,Porto,Porto,Bonfim,House,,140.0,110.0,0.0,False,,1937.0,,,,False,,3.0,,,,110.0,,,3.0
375000.0,Porto,Póvoa de Varzim,"Aver-o-Mar, Amorim e Terroso",House,C,,176.0,1.0,True,,2001.0,,,,False,,3.0,,,,166.0,,,2.0
250000.0,Porto,Amarante,Freixo de Cima e de Baixo,House,E,114.0,460.0,2.0,True,,2000.0,,,,False,,3.0,,,,114.0,,,2.0
700000.0,Porto,Gondomar,"Gondomar (São Cosme), Valbom e Jovim",House,D,,621.0,3.0,True,,1927.0,,,,False,,6.0,,,,621.0,,,4.0
275000.0,Porto,Porto,"Cedofeita, Santo Ildefonso, Sé, Miragaia, São Nicolau e Vitória",House,C,,73.0,0.0,False,,1951.0,,,,False,,2.0,,,,73.0,,,2.0
150000.0,Porto,Santo Tirso,Aves,House,D,222.0,348.0,0.0,False,,1957.0,,,,False,,4.0,,,,222.0,,,0.0
198500.0,Porto,Marco de Canaveses,Vila Boa de Quires e Maureles,House,F,,759.0,1.0,True,,1989.0,,,,False,,5.0,,,,225.0,,,3.0
530750.0,Porto,Porto,Paranhos,House,C,180.0,290.0,2.0,True,,1997.0,,,,False,,3.0,,,,180.0,,,3.0
299000.0,Porto,Santo Tirso,Água Longa,House,C,379.0,229.0,3.0,True,,2007.0,,,,False,,3.0,,,,229.0,,,4.0
435000.0,Porto,Maia,Cidade da Maia,House,D,288.0,171.0,3.0,True,,1980.0,,,,False,,4.0,,,,288.0,,,4.0
450000.0,Porto,Maia,Nogueira e Silva Escura,House,A+,,675.0,3.0,True,,1937.0,,,,False,,3.0,,,,150.0,,,1.0
125000.0,Porto,Penafiel,Oldrões,House,,,1045.0,0.0,False,,1982.0,,,,False,,1.0,,,,125.0,,,1.0
107500.0,Porto,Paredes,Sobreira,House,F,,78.0,0.0,False,,1995.0,,,,False,,5.0,,,,72.0,,,1.0
325000.0,Porto,Paredes,Gandra,House,B,185.0,320.0,2.0,True,,2011.0,,,,False,,3.0,,,,135.0,,,2.0
319000.0,Porto,Santo Tirso,"Santo Tirso, Couto (Santa Cristina e São Miguel) e Burgães",House,B,152.0,275.0,2.0,True,,2021.0,,,,False,,3.0,,,,118.0,,,3.0
119900.0,Porto,Valongo,Ermesinde,House,F,,80.0,0.0,False,1st Floor,2002.0,,,,False,,2.0,,,,80.0,,,1.0
995000.0,Porto,Vila Nova de Gaia,Mafamude e Vilar do Paraíso,House,B-,353.0,1386.0,3.0,True,,1987.0,,,,False,,6.0,,,,250.0,,,5.0
235000.0,Porto,Maia,Castêlo da Maia,House,C,,230.0,2.0,True,,1977.0,,,,False,,4.0,,,,137.0,,,3.0
87500.0,Porto,Trofa,Alvarelhos e Guidões,House,A,,863.0,0.0,False,,1950.0,,,,False,,3.0,,,,64.0,,,1.0
290000.0,Porto,Gondomar,"Gondomar (São Cosme), Valbom e Jovim",House,D,183.0,179.0,0.0,False,,1970.0,,,,False,,3.0,,,,179.0,,,2.0
299900.0,Porto,Vila Nova de Gaia,Canidelo,House,D,52.0,142.0,0.0,False,,1964.0,,,,False,,2.0,,,,52.0,,,1.0
445000.0,Porto,Amarante,Mancelos,House,B,289.0,6000.0,2.0,True,,1994.0,,,,False,,4.0,,,,289.0,,,4.0
175000.0,Porto,Amarante,"Amarante (São Gonçalo), Madalena, Cepelos e Gatão",House,E,288.0,4795.0,3.0,True,,1974.0,,,,False,,3.0,,,,192.0,,,0.0
475000.0,Porto,Vila Nova de Gaia,Canidelo,House,A,,232.0,2.0,True,,,,,,False,,4.0,,,,270.0,,,3.0
299900.0,Porto,Vila Nova de Gaia,Serzedo e Perosinho,House,D,,250.0,2.0,True,,1990.0,,,,False,,4.0,,,,254.0,,,3.0
390000.0,Porto,Valongo,Alfena,House,C,238.0,245.0,2.0,True,,2013.0,,,,False,,5.0,,,,146.0,,,4.0
380000.0,Porto,Gondomar,"Gondomar (São Cosme), Valbom e Jovim",House,C,250.0,250.0,3.0,True,,2008.0,,,,False,,3.0,,,,170.0,,,5.0
